Model,Article Count,Article ID,Entity,Start,End
en_ner_bionlp13cg_md,1000,23211363,cocaine,1844,1851
en_ner_bionlp13cg_md,1000,23085436,pancreatic glucagon,852,871
en_ner_bionlp13cg_md,1000,23122070,insulin like,4,16
en_ner_bionlp13cg_md,1000,23249624,bcrp,869,873
en_ner_bionlp13cg_md,1000,22511336,serum insulin,399,412
en_ner_bionlp13cg_md,1000,23215051,electron,304,312
en_ner_bionlp13cg_md,1000,23168114,stp,736,739
en_ner_bionlp13cg_md,1000,22508482,egr 1,1246,1251
en_ner_bionlp13cg_md,1000,22939899,mesenchymal stem cells,1209,1231
en_ner_bionlp13cg_md,1000,23103351,colonic segments,1136,1152
en_ner_bionlp13cg_md,1000,23167526,gambogic acid,189,202
en_ner_bionlp13cg_md,1000,22951949,dithiocarbamates,0,16
en_ner_bionlp13cg_md,1000,22749926,nicotine for 1,606,620
en_ner_bionlp13cg_md,1000,23020787,caco 2 cells,512,524
en_ner_bionlp13cg_md,1000,23240979,plasma membrane,873,888
en_ner_bionlp13cg_md,1000,23179753,hesc,650,654
en_ner_bionlp13cg_md,1000,22935511,liver,546,551
en_ner_bionlp13cg_md,1000,23100157,igg,817,820
en_ner_bionlp13cg_md,1000,23201441,cartilage lesions,939,956
en_ner_bionlp13cg_md,1000,23020239,disease,49,56
en_ner_bionlp13cg_md,1000,23150428,mouse,1338,1343
en_ner_bionlp13cg_md,1000,23201051,mcf 7 tumour cells,1280,1298
en_ner_bionlp13cg_md,1000,22443683,regulator like 1,953,969
en_ner_bionlp13cg_md,1000,22342985,cell,1638,1642
en_ner_bionlp13cg_md,1000,22935770,toll like receptor,1074,1092
en_ner_bionlp13cg_md,1000,22447684,hfd,1155,1158
en_ner_bionlp13cg_md,1000,23020787,mk571,840,845
en_ner_bionlp13cg_md,1000,23179349,rats,1403,1407
en_ner_bionlp13cg_md,1000,22847135,siha cells,859,869
en_ner_bionlp13cg_md,1000,22995439,striatum,491,499
en_ner_bionlp13cg_md,1000,23166012,cat,518,521
en_ner_bionlp13cg_md,1000,23123664,tamr mcf 7 cells,1051,1067
en_ner_bionlp13cg_md,1000,23201441,tumor necrosis factor receptor,489,519
en_ner_bionlp13cg_md,1000,22511240,atrum polysaccharide,307,327
en_ner_bionlp13cg_md,1000,23197046,ftc,945,948
en_ner_bionlp13cg_md,1000,22926007,cyp450,1102,1108
en_ner_bionlp13cg_md,1000,23126280,adipocyte,685,694
en_ner_bionlp13cg_md,1000,22525271,ptpn14,727,733
en_ner_bionlp13cg_md,1000,23201337,bpd,1367,1370
en_ner_bionlp13cg_md,1000,23142505,monocytes,766,775
en_ner_bionlp13cg_md,1000,22381584,chpg induced,1136,1148
en_ner_bionlp13cg_md,1000,23166012,ctac,1044,1048
en_ner_bionlp13cg_md,1000,22982569,brain,1711,1716
en_ner_bionlp13cg_md,1000,23076766,cell,810,814
en_ner_bionlp13cg_md,1000,23179753,dnt,29,32
en_ner_bionlp13cg_md,1000,22447684,triglyceride,562,574
en_ner_bionlp13cg_md,1000,22577972,pentacyclic triterpenes,698,721
en_ner_bionlp13cg_md,1000,23085331,hcl,766,769
en_ner_bionlp13cg_md,1000,23254253,cnts,563,567
en_ner_bionlp13cg_md,1000,23141427,serum,1692,1697
en_ner_bionlp13cg_md,1000,23246437,chromosome,806,816
en_ner_bionlp13cg_md,1000,23022324,ecfp,675,679
en_ner_bionlp13cg_md,1000,23117151,pnt1a cells,741,752
en_ner_bionlp13cg_md,1000,23147639,cyclin a,771,779
en_ner_bionlp13cg_md,1000,22577972,charcoal,848,856
en_ner_bionlp13cg_md,1000,23165154,parkinson s disease,104,123
en_ner_bionlp13cg_md,1000,23197647,breast cancer cell lines,245,269
en_ner_bionlp13cg_md,1000,23228341,tributyltin,736,747
en_ner_bionlp13cg_md,1000,23249538,amino acid,497,507
en_ner_bionlp13cg_md,1000,23165727,osteoblast,839,849
en_ner_bionlp13cg_md,1000,22342985,hippocampal,1072,1083
en_ner_bionlp13cg_md,1000,23022048,brains,331,337
en_ner_bionlp13cg_md,1000,22985736,taz,690,693
en_ner_bionlp13cg_md,1000,23146761,egcg,353,357
en_ner_bionlp13cg_md,1000,22521210,brain,107,112
en_ner_bionlp13cg_md,1000,23246437,dsbs,144,148
en_ner_bionlp13cg_md,1000,23014761,erlotinib,810,819
en_ner_bionlp13cg_md,1000,22939899,intraocular,704,715
en_ner_bionlp13cg_md,1000,23238642,arsb,1240,1244
en_ner_bionlp13cg_md,1000,22664304,mglu,726,730
en_ner_bionlp13cg_md,1000,22939899,rgcs,332,336
en_ner_bionlp13cg_md,1000,23145985,ftsz,839,843
en_ner_bionlp13cg_md,1000,23183177,mouse ma 10 leydig cells,628,652
en_ner_bionlp13cg_md,1000,23093023,arteries,1018,1026
en_ner_bionlp13cg_md,1000,23197046,follicular tumor,522,538
en_ner_bionlp13cg_md,1000,23024204,ssat1,1204,1209
en_ner_bionlp13cg_md,1000,23047828,hdl,1173,1176
en_ner_bionlp13cg_md,1000,23109114,rats,1069,1073
en_ner_bionlp13cg_md,1000,23210780,glycyrrhizin,430,442
en_ner_bionlp13cg_md,1000,23240979,cytoplasm,1627,1636
en_ner_bionlp13cg_md,1000,23147645,melanoma cells,959,973
en_ner_bionlp13cg_md,1000,22241176,gfp,801,804
en_ner_bionlp13cg_md,1000,23106534,pcts,1117,1121
en_ner_bionlp13cg_md,1000,23086747,iron,1249,1253
en_ner_bionlp13cg_md,1000,22935770,llna,745,749
en_ner_bionlp13cg_md,1000,23183374,ig,236,238
en_ner_bionlp13cg_md,1000,22447662,ad,21,23
en_ner_bionlp13cg_md,1000,23129783,cell,1177,1181
en_ner_bionlp13cg_md,1000,23183374,nuclear,517,524
en_ner_bionlp13cg_md,1000,23205740,potassium,1186,1195
en_ner_bionlp13cg_md,1000,23174748,raw 264 7 macrophages,240,261
en_ner_bionlp13cg_md,1000,23099503,aspartate aminotransferase,421,447
en_ner_bionlp13cg_md,1000,22438091,sinensetin,670,680
en_ner_bionlp13cg_md,1000,22503097,nanoparticles,252,265
en_ner_bionlp13cg_md,1000,22532499,glucose,478,485
en_ner_bionlp13cg_md,1000,23152191,interferon gamma,896,912
en_ner_bionlp13cg_md,1000,23122121,triterpenic acids,1387,1404
en_ner_bionlp13cg_md,1000,23084047,reactive oxygen species,502,525
en_ner_bionlp13cg_md,1000,22878908,hgc,395,398
en_ner_bionlp13cg_md,1000,23160530,brain glucose,438,451
en_ner_bionlp13cg_md,1000,23149657,insulin,514,521
en_ner_bionlp13cg_md,1000,23127600,fbg,354,357
en_ner_bionlp13cg_md,1000,23019138,cb2,1271,1274
en_ner_bionlp13cg_md,1000,23246798,tablets,671,678
en_ner_bionlp13cg_md,1000,23122157,zein,484,488
en_ner_bionlp13cg_md,1000,23059508,hepatic al,614,624
en_ner_bionlp13cg_md,1000,23146758,aromatase,379,388
en_ner_bionlp13cg_md,1000,23178681,heart,294,299
en_ner_bionlp13cg_md,1000,22430206,lyn,1622,1625
en_ner_bionlp13cg_md,1000,23218401,rooibos extract,495,510
en_ner_bionlp13cg_md,1000,23154194,plasma,1184,1190
en_ner_bionlp13cg_md,1000,23194828,rats,896,900
en_ner_bionlp13cg_md,1000,23210786,platelets,0,9
en_ner_bionlp13cg_md,1000,23178681,cell,99,103
en_ner_bionlp13cg_md,1000,22430206,sarcoma,827,834
en_ner_bionlp13cg_md,1000,23256715,copd,1378,1382
en_ner_bionlp13cg_md,1000,23117207,cell,634,638
en_ner_bionlp13cg_md,1000,22951949,dedtc,456,461
en_ner_bionlp13cg_md,1000,23141426,gastric cancer cell,931,950
en_ner_bionlp13cg_md,1000,23161868,chicken ras dva 5 flanking,1078,1105
en_ner_bionlp13cg_md,1000,23244033,nws,103,106
en_ner_bionlp13cg_md,1000,22948775,glucose,649,656
en_ner_bionlp13cg_md,1000,22591127,n 6 n 3,941,948
en_ner_bionlp13cg_md,1000,22614004,dca,542,545
en_ner_bionlp13cg_md,1000,23223177,mice,1299,1303
en_ner_bionlp13cg_md,1000,22722774,peroxidase,481,491
en_ner_bionlp13cg_md,1000,23085522,stem,278,282
en_ner_bionlp13cg_md,1000,23220616,plasma,1135,1141
en_ner_bionlp13cg_md,1000,23240995,stem,1359,1363
en_ner_bionlp13cg_md,1000,23228472,ung2,303,307
en_ner_bionlp13cg_md,1000,23172726,spliceosomal subunit sf3b,111,136
en_ner_bionlp13cg_md,1000,22508483,4e bps,753,759
en_ner_bionlp13cg_md,1000,23052190,mdz,757,760
en_ner_bionlp13cg_md,1000,23122147,citrus juice,950,962
en_ner_bionlp13cg_md,1000,23170957,lipid,1409,1414
en_ner_bionlp13cg_md,1000,23190033,carbonic anhydrase isoenzymes,2123,2152
en_ner_bionlp13cg_md,1000,22430206,b myb,1549,1554
en_ner_bionlp13cg_md,1000,22508482,cell,1028,1032
en_ner_bionlp13cg_md,1000,23142547,dcmp,311,315
en_ner_bionlp13cg_md,1000,23160481,pi3k,378,382
en_ner_bionlp13cg_md,1000,23200732,beta erβ ,625,635
en_ner_bionlp13cg_md,1000,22887780,threonine,1354,1363
en_ner_bionlp13cg_md,1000,23052191,organ,2650,2655
en_ner_bionlp13cg_md,1000,22722027,serotonin,340,349
en_ner_bionlp13cg_md,1000,23059508,liver,1213,1218
en_ner_bionlp13cg_md,1000,23048186,blood,1113,1118
en_ner_bionlp13cg_md,1000,23150495,somatotroph,755,766
en_ner_bionlp13cg_md,1000,23234434,nps,520,523
en_ner_bionlp13cg_md,1000,23093494,mslo3,1428,1433
en_ner_bionlp13cg_md,1000,22965581,oxide hybrids,37,50
en_ner_bionlp13cg_md,1000,22564440,gad67,1388,1393
en_ner_bionlp13cg_md,1000,23135549,cyp1a1,726,732
en_ner_bionlp13cg_md,1000,23254341,collagen,774,782
en_ner_bionlp13cg_md,1000,22989775,human,900,905
en_ner_bionlp13cg_md,1000,23103566,hfcs 55,1091,1098
en_ner_bionlp13cg_md,1000,23197647,membrane,469,477
en_ner_bionlp13cg_md,1000,23210738,collagen,72,80
en_ner_bionlp13cg_md,1000,23063782,tissue,862,868
en_ner_bionlp13cg_md,1000,22578098,cardiac sarcoplasmic reticulum,909,939
en_ner_bionlp13cg_md,1000,23107818,reactive oxygen species,320,343
en_ner_bionlp13cg_md,1000,23192785,ketones,350,357
en_ner_bionlp13cg_md,1000,22995584,propidium iodide,434,450
en_ner_bionlp13cg_md,1000,22531751,amygdala,564,572
en_ner_bionlp13cg_md,1000,22967140,nitrergic,1165,1174
en_ner_bionlp13cg_md,1000,23066996,gm csf,1110,1116
en_ner_bionlp13cg_md,1000,22447684,aldh1b1,1075,1082
en_ner_bionlp13cg_md,1000,22977165,tissues,918,925
en_ner_bionlp13cg_md,1000,22757667,cephalaria,925,935
en_ner_bionlp13cg_md,1000,22948775,wistar rats,257,268
en_ner_bionlp13cg_md,1000,22532499,extracts,65,73
en_ner_bionlp13cg_md,1000,23138112,humans,109,115
en_ner_bionlp13cg_md,1000,23159791,skin,1558,1562
en_ner_bionlp13cg_md,1000,23220641,plasmodium,368,378
en_ner_bionlp13cg_md,1000,22313530,brain,1189,1194
en_ner_bionlp13cg_md,1000,22410775,akt,806,809
en_ner_bionlp13cg_md,1000,22455986,sterols,339,346
en_ner_bionlp13cg_md,1000,22876950,anti venom,833,843
en_ner_bionlp13cg_md,1000,23085122,vx,52,54
en_ner_bionlp13cg_md,1000,22722027,serotonin 2a receptor,431,452
en_ner_bionlp13cg_md,1000,23143803,pyrene,613,619
en_ner_bionlp13cg_md,1000,23085295,osteocytes,399,409
en_ner_bionlp13cg_md,1000,23199998,formic acid,377,388
en_ner_bionlp13cg_md,1000,23187065,fats,74,78
en_ner_bionlp13cg_md,1000,22352409,reversed phase high performance,179,210
en_ner_bionlp13cg_md,1000,23103566,leucine rich repeat protein 3,945,974
en_ner_bionlp13cg_md,1000,23214934,ultraviolet,838,849
en_ner_bionlp13cg_md,1000,22532499,insulin,1010,1017
en_ner_bionlp13cg_md,1000,23099503,organ,127,132
en_ner_bionlp13cg_md,1000,23122126,egg allergens,188,201
en_ner_bionlp13cg_md,1000,23064325,itra,758,762
en_ner_bionlp13cg_md,1000,23175103,co 3,1357,1361
en_ner_bionlp13cg_md,1000,23201179,avt neurons,794,805
en_ner_bionlp13cg_md,1000,22438091,amp activated protein kinase,714,742
en_ner_bionlp13cg_md,1000,23099502,0 75mg kg bw,514,526
en_ner_bionlp13cg_md,1000,23201441,mmp3,687,691
en_ner_bionlp13cg_md,1000,23093024,oral,299,303
en_ner_bionlp13cg_md,1000,23192339,insulin,160,167
en_ner_bionlp13cg_md,1000,23135549,cd,1421,1423
en_ner_bionlp13cg_md,1000,22998295,mtx,1588,1591
en_ner_bionlp13cg_md,1000,23017407,fruits,37,43
en_ner_bionlp13cg_md,1000,23044992,cd74,629,633
en_ner_bionlp13cg_md,1000,23017407,actinidia deliciosa,390,409
en_ner_bionlp13cg_md,1000,22743996,mitochondrial network,944,965
en_ner_bionlp13cg_md,1000,23093023,rats,243,247
en_ner_bionlp13cg_md,1000,23153618,lopinavir,66,75
en_ner_bionlp13cg_md,1000,23190297,bp 3,399,403
en_ner_bionlp13cg_md,1000,23205567,nitric oxide,387,399
en_ner_bionlp13cg_md,1000,23246578,edema,230,235
en_ner_bionlp13cg_md,1000,23220538,melanoma,402,410
en_ner_bionlp13cg_md,1000,23177260,bcl 2,946,951
en_ner_bionlp13cg_md,1000,23066996,il 5,1138,1142
en_ner_bionlp13cg_md,1000,23210482,ppi network,1278,1289
en_ner_bionlp13cg_md,1000,23240979,epi,556,559
en_ner_bionlp13cg_md,1000,22991293,opn,1452,1455
en_ner_bionlp13cg_md,1000,22079313,22 6 n 3,44,52
en_ner_bionlp13cg_md,1000,23022324,neuro 2a cells,1208,1222
en_ner_bionlp13cg_md,1000,23207323,ion exchange fibers,1110,1129
en_ner_bionlp13cg_md,1000,23147645,eristostatin,782,794
en_ner_bionlp13cg_md,1000,22719017,i 2 imidazoline,227,243
en_ner_bionlp13cg_md,1000,22456328,ventricle,693,702
en_ner_bionlp13cg_md,1000,23103600,nadp,959,963
en_ner_bionlp13cg_md,1000,23129806,insulin,302,309
en_ner_bionlp13cg_md,1000,23212976,gull,762,766
en_ner_bionlp13cg_md,1000,23093024,apap,772,776
en_ner_bionlp13cg_md,1000,23122102,minerals,881,889
en_ner_bionlp13cg_md,1000,23092225,graft,326,331
en_ner_bionlp13cg_md,1000,23161062,kif9,529,533
en_ner_bionlp13cg_md,1000,23164921,astrocytes,1132,1142
en_ner_bionlp13cg_md,1000,23219683,fe,808,810
en_ner_bionlp13cg_md,1000,23197046,patients,1067,1075
en_ner_bionlp13cg_md,1000,22082827,liver ni,564,572
en_ner_bionlp13cg_md,1000,23178651,d loop,838,844
en_ner_bionlp13cg_md,1000,23042729,mouse d3 embryonic stem cells,394,423
en_ner_bionlp13cg_md,1000,23107818,dxr,1554,1557
en_ner_bionlp13cg_md,1000,22862822,brain,1012,1017
en_ner_bionlp13cg_md,1000,22956632,cancers,95,102
en_ner_bionlp13cg_md,1000,22982479,extracellular,650,663
en_ner_bionlp13cg_md,1000,22851333,patients,877,885
en_ner_bionlp13cg_md,1000,23228886,l dopa,136,142
en_ner_bionlp13cg_md,1000,23207679,lignan glycoside,216,232
en_ner_bionlp13cg_md,1000,23147004,bcgi,232,236
en_ner_bionlp13cg_md,1000,23194541,teas,826,830
en_ner_bionlp13cg_md,1000,22430206,sfk mediated nuclear,561,581
en_ner_bionlp13cg_md,1000,22981796,lung cells,62,72
en_ner_bionlp13cg_md,1000,23169608,m3 1,1232,1236
en_ner_bionlp13cg_md,1000,23169608,nbp,1639,1642
en_ner_bionlp13cg_md,1000,23201179,fos,474,477
en_ner_bionlp13cg_md,1000,23065531,hydroxyl,1037,1045
en_ner_bionlp13cg_md,1000,23200943,progesterone receptor b,1601,1624
en_ner_bionlp13cg_md,1000,22851333,adrenal adenoma,398,413
en_ner_bionlp13cg_md,1000,22158333,patients,425,433
en_ner_bionlp13cg_md,1000,22876784,mice,1095,1099
en_ner_bionlp13cg_md,1000,23152191,lung,1296,1300
en_ner_bionlp13cg_md,1000,22493952,f ,1065,1067
en_ner_bionlp13cg_md,1000,23201927,hoechst 33342 pi,505,521
en_ner_bionlp13cg_md,1000,22342985,brain,28,33
en_ner_bionlp13cg_md,1000,23127916, 3a5,1115,1119
en_ner_bionlp13cg_md,1000,22899102,human small intestine,713,734
en_ner_bionlp13cg_md,1000,23093494,transmembrane,1018,1031
en_ner_bionlp13cg_md,1000,23097088,icam2,1276,1281
en_ner_bionlp13cg_md,1000,23079287,colonic mucosa,1166,1180
en_ner_bionlp13cg_md,1000,23205634,membrane,143,151
en_ner_bionlp13cg_md,1000,23131595,renal,587,592
en_ner_bionlp13cg_md,1000,23111803,cellular,1352,1360
en_ner_bionlp13cg_md,1000,22614014,bone,545,549
en_ner_bionlp13cg_md,1000,23151004,type 1,356,362
en_ner_bionlp13cg_md,1000,23134558,endometrial,689,700
en_ner_bionlp13cg_md,1000,23223020,glycogen,880,888
en_ner_bionlp13cg_md,1000,23190033,electrolyte,1130,1141
en_ner_bionlp13cg_md,1000,23123224,pc12 cells,1343,1353
en_ner_bionlp13cg_md,1000,23248329,leukocyte,1415,1424
en_ner_bionlp13cg_md,1000,23044908,tibia,1753,1758
en_ner_bionlp13cg_md,1000,23065141,dcpa,646,650
en_ner_bionlp13cg_md,1000,23147692,pelecanus occidentalis,162,184
en_ner_bionlp13cg_md,1000,23225753,cells,1038,1043
en_ner_bionlp13cg_md,1000,23017407,gope,768,772
en_ner_bionlp13cg_md,1000,23115221,s c,1189,1192
en_ner_bionlp13cg_md,1000,23019138,colonic,861,868
en_ner_bionlp13cg_md,1000,23219593,cathepsins,1363,1373
en_ner_bionlp13cg_md,1000,22790339,water,737,742
en_ner_bionlp13cg_md,1000,23017390,p cumaric acid,341,355
en_ner_bionlp13cg_md,1000,22665062,nucleoli,949,957
en_ner_bionlp13cg_md,1000,23205514,risperidone,595,606
en_ner_bionlp13cg_md,1000,22966073,ia 2,78,82
en_ner_bionlp13cg_md,1000,23146839,female,1304,1310
en_ner_bionlp13cg_md,1000,23103446,nilotinib,82,91
en_ner_bionlp13cg_md,1000,23171703,lh,883,885
en_ner_bionlp13cg_md,1000,22889582,dna,795,798
en_ner_bionlp13cg_md,1000,22722027,5ht2ar,454,460
en_ner_bionlp13cg_md,1000,23179753,vpa,1212,1215
en_ner_bionlp13cg_md,1000,22902308,collagenase,331,342
en_ner_bionlp13cg_md,1000,23183374,subnuclear,545,555
en_ner_bionlp13cg_md,1000,22508483,4e bps,28,34
en_ner_bionlp13cg_md,1000,23142789,cabp 9k,1713,1720
en_ner_bionlp13cg_md,1000,23232078,adipose tissue,0,14
en_ner_bionlp13cg_md,1000,23199989,fruits,75,81
en_ner_bionlp13cg_md,1000,23178895,fetuses,642,649
en_ner_bionlp13cg_md,1000,23086182,ddt,970,973
en_ner_bionlp13cg_md,1000,23237733,ugt1a1,1096,1102
en_ner_bionlp13cg_md,1000,23126280,cells,785,790
en_ner_bionlp13cg_md,1000,23237860,mhpef,734,739
en_ner_bionlp13cg_md,1000,23246797,fdcs,1404,1408
en_ner_bionlp13cg_md,1000,23135241,snri,917,921
en_ner_bionlp13cg_md,1000,23192339,k cells,1407,1414
en_ner_bionlp13cg_md,1000,23127600,intraperitoneal,162,177
en_ner_bionlp13cg_md,1000,23093024,apap,1240,1244
en_ner_bionlp13cg_md,1000,23178651,pgc1α,554,559
en_ner_bionlp13cg_md,1000,23178198,tbi,24,27
en_ner_bionlp13cg_md,1000,22861486,neuroendocrine,111,125
en_ner_bionlp13cg_md,1000,23205634,abcg2,1362,1367
en_ner_bionlp13cg_md,1000,23142844,propofol,923,931
en_ner_bionlp13cg_md,1000,23200735,quercetin,670,679
en_ner_bionlp13cg_md,1000,22986947,apap,870,874
en_ner_bionlp13cg_md,1000,23238299,chelidonine,1434,1445
en_ner_bionlp13cg_md,1000,23196805,renal,272,277
en_ner_bionlp13cg_md,1000,23161873,hepatic triglyceride,963,983
en_ner_bionlp13cg_md,1000,23232078,ginseng,476,483
en_ner_bionlp13cg_md,1000,23210786,platelets,205,214
en_ner_bionlp13cg_md,1000,23213199,c2c12 skeletal myoblasts,205,229
en_ner_bionlp13cg_md,1000,23159669,brain parenchyma,658,674
en_ner_bionlp13cg_md,1000,23123662,cells,1468,1473
en_ner_bionlp13cg_md,1000,22796428,ahn 2,783,788
en_ner_bionlp13cg_md,1000,22989414,cell membrane,411,424
en_ner_bionlp13cg_md,1000,22440717,e2,1342,1344
en_ner_bionlp13cg_md,1000,22761031,7 geranyloxycoumarin,40,60
en_ner_bionlp13cg_md,1000,23220614,iso,556,559
en_ner_bionlp13cg_md,1000,23192351,hsf1,436,440
en_ner_bionlp13cg_md,1000,22982218,parp 1,537,543
en_ner_bionlp13cg_md,1000,23137956,egcg,336,340
en_ner_bionlp13cg_md,1000,23194515,peripheral blood,459,475
en_ner_bionlp13cg_md,1000,23210774,ck2,597,600
en_ner_bionlp13cg_md,1000,23104246,humans,1201,1207
en_ner_bionlp13cg_md,1000,23146664,mesalamine,1381,1391
en_ner_bionlp13cg_md,1000,22956628,livers,1645,1651
en_ner_bionlp13cg_md,1000,23099503,rats,355,359
en_ner_bionlp13cg_md,1000,23238642,phosphatase,1589,1600
en_ner_bionlp13cg_md,1000,23146755,1 2 bis 2 aminophenoxy ethane n,1160,1191
en_ner_bionlp13cg_md,1000,23164921,inos,831,835
en_ner_bionlp13cg_md,1000,23194828,monoaminergic,1521,1534
en_ner_bionlp13cg_md,1000,23210742,dhcs,116,120
en_ner_bionlp13cg_md,1000,23142547,dna,136,139
en_ner_bionlp13cg_md,1000,22963497,gland,80,85
en_ner_bionlp13cg_md,1000,23169610,mouse hepatic growth hormone,118,146
en_ner_bionlp13cg_md,1000,22986488,uvb,554,557
en_ner_bionlp13cg_md,1000,22370640,actn4,707,712
en_ner_bionlp13cg_md,1000,23174340,bms 763534,0,10
en_ner_bionlp13cg_md,1000,22610748,glutathione peroxidase,1118,1140
en_ner_bionlp13cg_md,1000,23174144,muscle fibres,1229,1242
en_ner_bionlp13cg_md,1000,22718571,glut 4,733,739
en_ner_bionlp13cg_md,1000,23017407,diazepam,950,958
en_ner_bionlp13cg_md,1000,23103351,duodenum,572,580
en_ner_bionlp13cg_md,1000,23192339,gastric,0,7
en_ner_bionlp13cg_md,1000,23010670,tarragon extract,942,958
en_ner_bionlp13cg_md,1000,23207679,epicatechin,387,398
en_ner_bionlp13cg_md,1000,22757667,cephalaria cilicica,233,252
en_ner_bionlp13cg_md,1000,23201622,hmscs,329,334
en_ner_bionlp13cg_md,1000,22981459,guinea pigs,767,778
en_ner_bionlp13cg_md,1000,23123664,breast cancers,69,83
en_ner_bionlp13cg_md,1000,23190033,bicarbonate,763,774
en_ner_bionlp13cg_md,1000,23146691,leukocyte,800,809
en_ner_bionlp13cg_md,1000,23192350,l ,698,700
en_ner_bionlp13cg_md,1000,23132629, 15 n,197,202
en_ner_bionlp13cg_md,1000,23086141,apj,155,158
en_ner_bionlp13cg_md,1000,22508482,e cadherin,1363,1373
en_ner_bionlp13cg_md,1000,23152439,bone,1712,1716
en_ner_bionlp13cg_md,1000,23164932,3 np,1502,1506
en_ner_bionlp13cg_md,1000,23238784,heparg cells,1437,1449
en_ner_bionlp13cg_md,1000,22910795,mitochondria,1312,1324
en_ner_bionlp13cg_md,1000,23132866,ar,754,756
en_ner_bionlp13cg_md,1000,23244292,three electrode cell,1017,1037
en_ner_bionlp13cg_md,1000,23178593,cells,794,799
en_ner_bionlp13cg_md,1000,23237450,nanodiscs,838,847
en_ner_bionlp13cg_md,1000,23205740,water,1068,1073
en_ner_bionlp13cg_md,1000,23010360,rabbit ventricular myocyte,518,544
en_ner_bionlp13cg_md,1000,23164985,3 cyanopyridine,26,41
en_ner_bionlp13cg_md,1000,23076740,plasma,926,932
en_ner_bionlp13cg_md,1000,23100157,igm,1134,1137
en_ner_bionlp13cg_md,1000,23169608,m5 2,801,805
en_ner_bionlp13cg_md,1000,22610748,thiobarbituric acid,993,1012
en_ner_bionlp13cg_md,1000,23020788,plasma,714,720
en_ner_bionlp13cg_md,1000,22743996,parkin,866,872
en_ner_bionlp13cg_md,1000,22519721,microneedles,337,349
en_ner_bionlp13cg_md,1000,22968082,btbr,1740,1744
en_ner_bionlp13cg_md,1000,23059538,lipoteichoic,1940,1952
en_ner_bionlp13cg_md,1000,23146761,egcg,26,30
en_ner_bionlp13cg_md,1000,23200732,breast,375,381
en_ner_bionlp13cg_md,1000,23160481,thyroid,1248,1255
en_ner_bionlp13cg_md,1000,23159330,mtor,445,449
en_ner_bionlp13cg_md,1000,23186588,carrageenan,759,770
en_ner_bionlp13cg_md,1000,22447684,body,369,373
en_ner_bionlp13cg_md,1000,23238226,lateral,649,656
en_ner_bionlp13cg_md,1000,22989504,endotoxins,583,593
en_ner_bionlp13cg_md,1000,23204111,myocardium,54,64
en_ner_bionlp13cg_md,1000,23129783,zb4,743,746
en_ner_bionlp13cg_md,1000,23019138,vanilloid receptor type i,1710,1735
en_ner_bionlp13cg_md,1000,23161062,cells,874,879
en_ner_bionlp13cg_md,1000,22884611,comt,1032,1036
en_ner_bionlp13cg_md,1000,23046379,lipocalin 2,1719,1730
en_ner_bionlp13cg_md,1000,23201622,dlx5,1081,1085
en_ner_bionlp13cg_md,1000,23122111,parp,827,831
en_ner_bionlp13cg_md,1000,22531751,mglu3 receptors,1278,1293
en_ner_bionlp13cg_md,1000,23052190,midazolam,518,527
en_ner_bionlp13cg_md,1000,23066996,il 1α,1125,1130
en_ner_bionlp13cg_md,1000,23219593,4 tert octylphenol,494,512
en_ner_bionlp13cg_md,1000,23192339,gip,952,955
en_ner_bionlp13cg_md,1000,23190033,bone,1067,1071
en_ner_bionlp13cg_md,1000,23030793,lung tissue,40,51
en_ner_bionlp13cg_md,1000,23059813,alx4,673,677
en_ner_bionlp13cg_md,1000,23115221,mice,364,368
en_ner_bionlp13cg_md,1000,23127508,crohn s disease,652,667
