Model,Data section,Article Count,Article ID,Entity,Start,End
en_ner_craft_md,evaluation.abstracts,1000,23561083,alkali,1092,1098
en_ner_craft_md,evaluation.abstracts,1000,23541437,mercury,332,339
en_ner_craft_md,evaluation.abstracts,1000,23313711,histidine,735,744
en_ner_craft_md,evaluation.abstracts,1000,23330546,acids,5,10
en_ner_craft_md,evaluation.abstracts,1000,23362116,mouse,491,496
en_ner_craft_md,evaluation.abstracts,1000,23262278,isoenzymes sap1,716,731
en_ner_craft_md,evaluation.abstracts,1000,23122096,fatty acid chain,80,96
en_ner_craft_md,evaluation.abstracts,1000,23291240,cholesterol,594,605
en_ner_craft_md,evaluation.abstracts,1000,23017387,proteins,224,232
en_ner_craft_md,evaluation.abstracts,1000,23239882,vesicle,1003,1010
en_ner_craft_md,evaluation.abstracts,1000,23066089,calcium,589,596
en_ner_craft_md,evaluation.abstracts,1000,23233535,c terminal heptad repeat,26,50
en_ner_craft_md,evaluation.abstracts,1000,23435180,bcrp mrna,920,929
en_ner_craft_md,evaluation.abstracts,1000,23567961,tyrosine kinases,832,848
en_ner_craft_md,evaluation.abstracts,1000,23381061,water,72,77
en_ner_craft_md,evaluation.abstracts,1000,23553342,fungal,737,743
en_ner_craft_md,evaluation.abstracts,1000,23122125,monascus purpureus,241,259
en_ner_craft_md,evaluation.abstracts,1000,23123257,cell,970,974
en_ner_craft_md,evaluation.abstracts,1000,23457020,monofluoroacetate,1116,1133
en_ner_craft_md,evaluation.abstracts,1000,23325849,dna,58,61
en_ner_craft_md,evaluation.abstracts,1000,22936354,ano6 mrna,391,400
en_ner_craft_md,evaluation.abstracts,1000,23069375,nuclear,144,151
en_ner_craft_md,evaluation.abstracts,1000,23209282,human prion protein,771,790
en_ner_craft_md,evaluation.abstracts,1000,23453957,cells,233,238
en_ner_craft_md,evaluation.abstracts,1000,23584016,contigs,617,624
en_ner_craft_md,evaluation.abstracts,1000,23494186,statins,164,171
en_ner_craft_md,evaluation.abstracts,1000,23263985,human,119,124
en_ner_craft_md,evaluation.abstracts,1000,23603294,mmps,1328,1332
en_ner_craft_md,evaluation.abstracts,1000,23630454,pick1,1460,1465
en_ner_craft_md,evaluation.abstracts,1000,23396446,protocatechuate,820,835
en_ner_craft_md,evaluation.abstracts,1000,23406524,chemical modification,825,846
en_ner_craft_md,evaluation.abstracts,1000,22317828, propylene glycol,822,840
en_ner_craft_md,evaluation.abstracts,1000,23353735,benzohydrazides,172,187
en_ner_craft_md,evaluation.abstracts,1000,23376478,drug,1384,1388
en_ner_craft_md,evaluation.abstracts,1000,23461378,human hepatocytes,408,425
en_ner_craft_md,evaluation.abstracts,1000,23017395,fvw fo,797,803
en_ner_craft_md,evaluation.abstracts,1000,23624148,oxygen species,1032,1046
en_ner_craft_md,evaluation.abstracts,1000,23612971,pvhl,345,349
en_ner_craft_md,evaluation.abstracts,1000,23485401,site,529,533
en_ner_craft_md,evaluation.abstracts,1000,23376438,mitochondrial,786,799
en_ner_craft_md,evaluation.abstracts,1000,22926699,molecular,612,621
en_ner_craft_md,evaluation.abstracts,1000,22945792,bacterial endocarditis,91,113
en_ner_craft_md,evaluation.abstracts,1000,23414837,compound,263,271
en_ner_craft_md,evaluation.abstracts,1000,23639360,nf e2 related factor 2,1660,1682
en_ner_craft_md,evaluation.abstracts,1000,23546876,dna,462,465
en_ner_craft_md,evaluation.abstracts,1000,23044488,enzyme,605,611
en_ner_craft_md,evaluation.abstracts,1000,23220749,apomorphine,199,210
en_ner_craft_md,evaluation.abstracts,1000,23639103, ,394,395
en_ner_craft_md,evaluation.abstracts,1000,23270514,nitrogen,381,389
en_ner_craft_md,evaluation.abstracts,1000,22941424,lipid,1296,1301
en_ner_craft_md,evaluation.abstracts,1000,23469757,1 8 diaminooctane,1119,1136
en_ner_craft_md,evaluation.abstracts,1000,23098994,genetic,1134,1141
en_ner_craft_md,evaluation.abstracts,1000,23384447,cell,1302,1306
en_ner_craft_md,evaluation.abstracts,1000,23103347,drug,100,104
en_ner_craft_md,evaluation.abstracts,1000,23450708,lcos,955,959
en_ner_craft_md,evaluation.abstracts,1000,22781580,human,556,561
en_ner_craft_md,evaluation.abstracts,1000,23534703,ionic,38,43
en_ner_craft_md,evaluation.abstracts,1000,23470196,lmw tga,705,712
en_ner_craft_md,evaluation.abstracts,1000,23357416,silica,483,489
en_ner_craft_md,evaluation.abstracts,1000,23459149,human,806,811
en_ner_craft_md,evaluation.abstracts,1000,23214953,mutant,636,642
en_ner_craft_md,evaluation.abstracts,1000,23603479,individuals,513,524
en_ner_craft_md,evaluation.abstracts,1000,23527545,agap2,592,597
en_ner_craft_md,evaluation.abstracts,1000,23428346,3 nitrotyrosine,1324,1339
en_ner_craft_md,evaluation.abstracts,1000,23639875,pth,1729,1732
en_ner_craft_md,evaluation.abstracts,1000,22747593,genomic,1516,1523
en_ner_craft_md,evaluation.abstracts,1000,23411599,cellular,1724,1732
en_ner_craft_md,evaluation.abstracts,1000,23219887,aldh,35,39
en_ner_craft_md,evaluation.abstracts,1000,23643544,wild medicinal plants,105,126
en_ner_craft_md,evaluation.abstracts,1000,23454202,lipid,898,903
en_ner_craft_md,evaluation.abstracts,1000,23566059,1 1 diphenyl 2 picrylhydrazyl radical,462,499
en_ner_craft_md,evaluation.abstracts,1000,23518471,genes,1329,1334
en_ner_craft_md,evaluation.abstracts,1000,23374351,chromatin,112,121
en_ner_craft_md,evaluation.abstracts,1000,23557842,lipid,286,291
en_ner_craft_md,evaluation.abstracts,1000,22940465,cells,56,61
en_ner_craft_md,evaluation.abstracts,1000,23410221,bche,896,900
en_ner_craft_md,evaluation.abstracts,1000,23523831,nerolidol,600,609
en_ner_craft_md,evaluation.abstracts,1000,23524315,cyp3a,413,418
en_ner_craft_md,evaluation.abstracts,1000,23230100,mr proanp,216,225
en_ner_craft_md,evaluation.abstracts,1000,23261859,hormones,1271,1279
en_ner_craft_md,evaluation.abstracts,1000,23518471,genes,1665,1670
en_ner_craft_md,evaluation.abstracts,1000,23523368,protein,757,764
en_ner_craft_md,evaluation.abstracts,1000,23375796,alkylides,833,842
en_ner_craft_md,evaluation.abstracts,1000,23411338,pesticides,140,150
en_ner_craft_md,evaluation.abstracts,1000,22610968,monosulfide,503,514
en_ner_craft_md,evaluation.abstracts,1000,23317008,cell surface,193,205
en_ner_craft_md,evaluation.abstracts,1000,23228849,glycol,441,447
en_ner_craft_md,evaluation.abstracts,1000,23439233,pathogenic bacteria,693,712
en_ner_craft_md,evaluation.abstracts,1000,23323548,sus scrofa,531,541
en_ner_craft_md,evaluation.abstracts,1000,23639360,very low density lipoprotein cholesterol low density lipoprotein cholesterol,879,955
en_ner_craft_md,evaluation.abstracts,1000,23523831,nerolidol,936,945
en_ner_craft_md,evaluation.abstracts,1000,23273517,trifluoromethyl,219,234
en_ner_craft_md,evaluation.abstracts,1000,22585533,poly ,590,596
en_ner_craft_md,evaluation.abstracts,1000,23085546,monohydrate,266,277
en_ner_craft_md,evaluation.abstracts,1000,23355539,cox 2,1200,1205
en_ner_craft_md,evaluation.abstracts,1000,23276137,inhibitors,543,553
en_ner_craft_md,evaluation.abstracts,1000,23276136,agonists,1775,1783
en_ner_craft_md,evaluation.abstracts,1000,23643799,chromium,0,8
en_ner_craft_md,evaluation.abstracts,1000,23199994,molecular,615,624
en_ner_craft_md,evaluation.abstracts,1000,23248200,oatp1b1,241,248
en_ner_craft_md,evaluation.abstracts,1000,23055538,gsta1,732,737
en_ner_craft_md,evaluation.abstracts,1000,23601708,compounds,128,137
en_ner_craft_md,evaluation.abstracts,1000,23376407,telopeptides of collagen i,345,371
en_ner_craft_md,evaluation.abstracts,1000,23411256,protein,890,897
en_ner_craft_md,evaluation.abstracts,1000,23291559,mice,534,538
en_ner_craft_md,evaluation.abstracts,1000,23489521,insulin,210,217
en_ner_craft_md,evaluation.abstracts,1000,23535146,active helicase complex,277,300
en_ner_craft_md,evaluation.abstracts,1000,23219887,choline,231,238
en_ner_craft_md,evaluation.abstracts,1000,23519149,vimentin,770,778
en_ner_craft_md,evaluation.abstracts,1000,22961094,cell,626,630
en_ner_craft_md,evaluation.abstracts,1000,23537600,tench,1112,1117
en_ner_craft_md,evaluation.abstracts,1000,23426369,macrophages,515,526
en_ner_craft_md,evaluation.abstracts,1000,23615707,cell,618,622
en_ner_craft_md,evaluation.abstracts,1000,23504315,insulin,409,416
en_ner_craft_md,evaluation.abstracts,1000,23632905,e4bp4,1187,1192
en_ner_craft_md,evaluation.abstracts,1000,23494901,osteoblast,431,441
en_ner_craft_md,evaluation.abstracts,1000,23405984,cyclic peptide,932,946
en_ner_craft_md,evaluation.abstracts,1000,23377119,acid,271,275
en_ner_craft_md,evaluation.abstracts,1000,23541437,mercury,136,143
en_ner_craft_md,evaluation.abstracts,1000,23519881,mrna,1231,1235
en_ner_craft_md,evaluation.abstracts,1000,23561207,fish,0,4
en_ner_craft_md,evaluation.abstracts,1000,23612971,hifalpha,192,200
en_ner_craft_md,evaluation.abstracts,1000,23583806,frge,546,550
en_ner_craft_md,evaluation.abstracts,1000,23337530,erk,1063,1066
en_ner_craft_md,evaluation.abstracts,1000,23376438,cell,1350,1354
en_ner_craft_md,evaluation.abstracts,1000,23090712,lanthanum,380,389
en_ner_craft_md,evaluation.abstracts,1000,23411170,analyte,270,277
en_ner_craft_md,evaluation.abstracts,1000,23639875,pge2,1806,1810
en_ner_craft_md,evaluation.abstracts,1000,23358196,mirnas,1862,1868
en_ner_craft_md,evaluation.abstracts,1000,23396144,cell,391,395
en_ner_craft_md,evaluation.abstracts,1000,23081760,c elegans,27,37
en_ner_craft_md,evaluation.abstracts,1000,23148227,adr,1369,1372
en_ner_craft_md,evaluation.abstracts,1000,23553619,adr,885,888
en_ner_craft_md,evaluation.abstracts,1000,23439233,alternaria alternata,282,302
en_ner_craft_md,evaluation.abstracts,1000,23411599,cells,1580,1585
en_ner_craft_md,evaluation.abstracts,1000,23603382,naaso2,1091,1097
en_ner_craft_md,evaluation.abstracts,1000,23353656,benzofuran,88,98
en_ner_craft_md,evaluation.abstracts,1000,23528715,brood parasitism,159,175
en_ner_craft_md,evaluation.abstracts,1000,23376996,compound,1038,1046
en_ner_craft_md,evaluation.abstracts,1000,23219524,residue,398,405
en_ner_craft_md,evaluation.abstracts,1000,23237706,pesticides,268,278
en_ner_craft_md,evaluation.abstracts,1000,23639875,deletion,685,693
en_ner_craft_md,evaluation.abstracts,1000,23435353,membrane,337,345
en_ner_craft_md,evaluation.abstracts,1000,22899726,pp dde,415,422
en_ner_craft_md,evaluation.abstracts,1000,23403015,drug,1198,1202
en_ner_craft_md,evaluation.abstracts,1000,23274058,cell,1409,1413
en_ner_craft_md,evaluation.abstracts,1000,23519149,e cadherin,751,761
en_ner_craft_md,evaluation.abstracts,1000,23109429,piccolo,0,7
en_ner_craft_md,evaluation.abstracts,1000,23639434,animal,1129,1135
en_ner_craft_md,evaluation.abstracts,1000,23063876,estrogen receptors,577,595
en_ner_craft_md,evaluation.abstracts,1000,23147375,rat,476,479
en_ner_craft_md,evaluation.abstracts,1000,23643972,hornworm,192,200
en_ner_craft_md,evaluation.abstracts,1000,23636270,mitochondrial,384,397
en_ner_craft_md,evaluation.abstracts,1000,23194536,rats,277,281
en_ner_craft_md,evaluation.abstracts,1000,23318471,protein,546,553
en_ner_craft_md,evaluation.abstracts,1000,23411258,oxidised,489,497
en_ner_craft_md,evaluation.abstracts,1000,23508295,barnacles,1038,1047
en_ner_craft_md,evaluation.abstracts,1000,23523368,transcripts,466,477
en_ner_craft_md,evaluation.abstracts,1000,23288142,enzyme,796,802
en_ner_craft_md,evaluation.abstracts,1000,23643972,tomato hornworm,225,240
en_ner_craft_md,evaluation.abstracts,1000,23462233,cytochrome p450s,120,136
en_ner_craft_md,evaluation.abstracts,1000,23384447,inhibitor,1138,1147
en_ner_craft_md,evaluation.abstracts,1000,23192980,adipose specific gene deletion,0,30
en_ner_craft_md,evaluation.abstracts,1000,23410221,ser198,1210,1216
en_ner_craft_md,evaluation.abstracts,1000,23074145,repeat,580,586
en_ner_craft_md,evaluation.abstracts,1000,23223517,1a6,1094,1097
en_ner_craft_md,evaluation.abstracts,1000,23454146,cells,358,363
en_ner_craft_md,evaluation.abstracts,1000,23515291,igfbp 2,691,698
en_ner_craft_md,evaluation.abstracts,1000,23430162,ethanol,1341,1348
en_ner_craft_md,evaluation.abstracts,1000,22324431,brominated c 17,6,21
en_ner_craft_md,evaluation.abstracts,1000,23305400,natural products,495,511
en_ner_craft_md,evaluation.abstracts,1000,23239882,element,656,663
en_ner_craft_md,evaluation.abstracts,1000,23469757,drug,144,148
en_ner_craft_md,evaluation.abstracts,1000,23159728,frog,266,270
en_ner_craft_md,evaluation.abstracts,1000,23273038,blood stage rodent malaria parasites,767,803
en_ner_craft_md,evaluation.abstracts,1000,23411243,pigment,790,797
en_ner_craft_md,evaluation.abstracts,1000,23591845,genotype,273,281
en_ner_craft_md,evaluation.abstracts,1000,23127818,compounds,364,373
en_ner_craft_md,evaluation.abstracts,1000,23159710,cell membranes,952,966
en_ner_craft_md,evaluation.abstracts,1000,23155202,lipid,811,816
en_ner_craft_md,evaluation.abstracts,1000,23380376,cinnamic acid derived,206,227
en_ner_craft_md,evaluation.abstracts,1000,22940465,proteins,1049,1057
en_ner_craft_md,evaluation.abstracts,1000,22659088,post synaptic effectors,558,581
en_ner_craft_md,evaluation.abstracts,1000,23282222,probe,153,158
en_ner_craft_md,evaluation.abstracts,1000,23418775,cell,472,476
en_ner_craft_md,evaluation.abstracts,1000,23470866,p chk2,1032,1038
en_ner_craft_md,evaluation.abstracts,1000,23645211,rats,1827,1831
en_ner_craft_md,evaluation.abstracts,1000,23411254,ethylenethiourea,65,81
en_ner_craft_md,evaluation.abstracts,1000,22677456,organophosphorus,109,125
en_ner_craft_md,evaluation.abstracts,1000,23631402,se,1093,1095
en_ner_craft_md,evaluation.abstracts,1000,23600402,solutes,745,752
en_ner_craft_md,evaluation.abstracts,1000,23567961,flt3,536,540
en_ner_craft_md,evaluation.abstracts,1000,23266123,human myeloma rpmi 8226 cell,453,481
en_ner_craft_md,evaluation.abstracts,1000,23123646,membrane,431,439
en_ner_craft_md,evaluation.abstracts,1000,23519881,protein,1240,1247
en_ner_craft_md,evaluation.abstracts,1000,23427191,cannabinoid metabolite,951,973
en_ner_craft_md,evaluation.abstracts,1000,22902329,vitamin e,0,9
en_ner_craft_md,evaluation.abstracts,1000,23436656,dna,1521,1524
en_ner_craft_md,evaluation.abstracts,1000,23194508,oils,643,647
en_ner_craft_md,evaluation.abstracts,1000,23170960,dpp 4 inhibitors,663,679
en_ner_craft_md,evaluation.abstracts,1000,23643094,rats,795,799
en_ner_craft_md,evaluation.abstracts,1000,23271000,insulin,915,922
en_ner_craft_md,evaluation.abstracts,1000,23298867,transcripts,1582,1593
en_ner_craft_md,evaluation.abstracts,1000,23155064,sites,414,419
en_ner_craft_md,evaluation.abstracts,1000,23316685,copper,485,491
en_ner_craft_md,evaluation.abstracts,1000,22960442,rat,207,210
en_ner_craft_md,evaluation.abstracts,1000,23420583,phosphate,182,191
en_ner_craft_md,evaluation.abstracts,1000,23624148,mitochondria,1149,1161
en_ner_craft_md,evaluation.abstracts,1000,23381653,mammals,857,864
en_ner_craft_md,evaluation.abstracts,1000,23587769,insulin,118,125
en_ner_craft_md,evaluation.abstracts,1000,23564651,pyridinyl,89,98
en_ner_craft_md,evaluation.abstracts,1000,23523425,pcgf3,365,370
en_ner_craft_md,evaluation.abstracts,1000,23241390,genome,1234,1240
en_ner_craft_md,evaluation.abstracts,1000,23535146,dna,371,374
en_ner_craft_md,evaluation.abstracts,1000,23123257,vector,35,41
en_ner_craft_md,evaluation.abstracts,1000,23639187,glucose,1423,1430
en_ner_craft_md,evaluation.abstracts,1000,22918703,chop,1182,1186
en_ner_craft_md,evaluation.abstracts,1000,23404064,human,712,717
en_ner_craft_md,evaluation.abstracts,1000,23237841,mutants,886,893
en_ner_craft_md,evaluation.abstracts,1000,23643702,platelet,429,437
en_ner_craft_md,evaluation.abstracts,1000,23288142,ho 1,1154,1158
en_ner_craft_md,evaluation.abstracts,1000,23142506,venom,498,503
en_ner_craft_md,evaluation.abstracts,1000,23068768,bdnf,1281,1285
en_ner_craft_md,evaluation.abstracts,1000,23581551,taurine,586,593
en_ner_craft_md,evaluation.abstracts,1000,23623842,glutathione,546,557
en_ner_craft_md,evaluation.abstracts,1000,23155049,acidic lysosomal,1208,1224
en_ner_craft_md,evaluation.abstracts,1000,23623842,catalase,384,392
en_ner_craft_md,evaluation.abstracts,1000,23274088,ptaquiloside,494,506
en_ner_craft_md,evaluation.abstracts,1000,23505966,cells,713,718
en_ner_craft_md,evaluation.abstracts,1000,23541932,epimedin,552,560
en_ner_craft_md,evaluation.abstracts,1000,23541932,compounds,518,527
en_ner_craft_md,evaluation.abstracts,1000,23339181,pon1,1363,1367
en_ner_craft_md,evaluation.abstracts,1000,23515291,cells,1135,1140
en_ner_craft_md,evaluation.abstracts,1000,23546876,fixk2,1191,1196
en_ner_craft_md,evaluation.abstracts,1000,23209282,amyloid core,614,626
en_ner_craft_md,evaluation.abstracts,1000,23411285,lacs,168,172
en_ner_craft_md,evaluation.abstracts,1000,23639362,1 methyl 4 phenyl 1 2 3 6 tetrahydropyridine,794,838
en_ner_craft_md,evaluation.abstracts,1000,23639360,rats,1861,1865
en_ner_craft_md,evaluation.abstracts,1000,23237706,sod,1711,1714
en_ner_craft_md,evaluation.abstracts,1000,23493372,mice,1280,1284
en_ner_craft_md,evaluation.abstracts,1000,23406956,17 beta hydroxysteroid dehydrogenase,1181,1217
en_ner_craft_md,evaluation.abstracts,1000,22926699,nfe2l2,860,866
en_ner_craft_md,evaluation.abstracts,1000,23407783,compounds,833,842
en_ner_craft_md,evaluation.abstracts,1000,23066089,calcium chelator,993,1009
en_ner_craft_md,evaluation.abstracts,1000,23044488,cells,1476,1481
en_ner_craft_md,evaluation.abstracts,1000,23266730,fraction,349,357
en_ner_craft_md,evaluation.abstracts,1000,23347953,animal,189,195
en_ner_craft_md,evaluation.abstracts,1000,23358190,mutant,646,652
en_ner_craft_md,evaluation.abstracts,1000,22566187,cyp,874,877
en_ner_craft_md,evaluation.abstracts,1000,23410960,tetrazolium bromide,591,610
en_ner_craft_md,evaluation.abstracts,1000,23575975,dna,68,71
en_ner_craft_md,evaluation.abstracts,1000,23639362,dopamine,1076,1084
en_ner_craft_md,evaluation.abstracts,1000,23109293,nitrite reductase,679,696
en_ner_craft_md,evaluation.abstracts,1000,23645211,animals,264,271
en_ner_craft_md,evaluation.abstracts,1000,23583806,pro inflammatory,1027,1043
en_ner_craft_md,evaluation.abstracts,1000,23489521,glucose,1090,1097
en_ner_craft_md,evaluation.abstracts,1000,23174754,rats,491,495
en_ner_craft_md,evaluation.abstracts,1000,23604334,drug,278,282
en_ner_craft_md,evaluation.abstracts,1000,23168113,rats,811,815
en_ner_craft_md,evaluation.abstracts,1000,23500386,alkaloids,64,73
en_ner_craft_md,evaluation.abstracts,1000,23171137,nitrogen,777,785
en_ner_craft_md,evaluation.abstracts,1000,23274887,insulin,991,998
en_ner_craft_md,evaluation.abstracts,1000,23267011,base pair,367,376
en_ner_craft_md,evaluation.abstracts,1000,23362271,domain,1087,1093
en_ner_craft_md,evaluation.abstracts,1000,23240691,binding site,1016,1028
en_ner_craft_md,evaluation.abstracts,1000,23411304,chemical,648,656
en_ner_craft_md,evaluation.abstracts,1000,23398311,l cysteine,254,264
